id,name
ingenieria,Ingeniería
comunidad,Comunidad,
tramitador_1,Tramitador 1
tramitador_2,Tramitador 2
tramitador_3,Tramitador 3
coordinador,Coordinador
compras,Compras
mantenimiento,Mantenimineto
