title,url
Unchained,https://feeds.megaphone.fm/LSHML4761942757
Lightspeed,https://feeds.megaphone.fm/lightspeed
Bankless,https://bankless.libsyn.com/rss
Bell Curve,https://feeds.megaphone.fm/bellcurve
Expansion, https://feeds.megaphone.fm/e
Empire, https://feeds.megaphone.fm/empire
0xResearch, https://feeds.megaphone.fm/0xresearch
Forward Guidance, https://feeds.megaphone.fm/forwardguidance
