epoch,mse_mse_epoch,mse_mse_step,pred_norm_norm_epoch,pred_norm_norm_step,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,,0.04690944030880928,,0.2655583322048187,0,,,,2.53672456741333
,,0.02497028186917305,,0.21991749107837677,1,,,,2.2575926780700684
,,0.09355021268129349,,0.3150467276573181,2,,,,1.358974575996399
,,0.07208554446697235,,0.31920668482780457,3,,,,2.0462613105773926
,,0.024376031011343002,,0.21664753556251526,4,,,,2.274921417236328
0,0.052378300577402115,,0.2672753632068634,,9,,,2.0948948860168457,
0,,,,,9,1.9599064588546753,,,
,,0.030056413263082504,,0.18956154584884644,5,,,,2.9087817668914795
,,0.00970251951366663,,0.13667607307434082,6,,,,2.13073468208313
,,0.07055157423019409,,0.23732633888721466,7,,,,2.8348472118377686
,,0.05115235969424248,,0.24262015521526337,8,,,,2.1962389945983887
,,0.00942911859601736,,0.1322682946920395,9,,,,1.186753273010254
1,0.03417839854955673,,0.18769048154354095,,19,,,2.2514710426330566,
1,,,,,19,2.1119513511657715,,,
,,0.03506318852305412,,0.22411052882671356,10,,,,1.195688009262085
,,0.014560652896761894,,0.16893494129180908,11,,,,2.002091884613037
,,0.06763975322246552,,0.2663578987121582,12,,,,2.523768186569214
,,0.05329076573252678,,0.26724475622177124,13,,,,2.3360066413879395
,,0.015018629841506481,,0.16905036568641663,14,,,,1.5625362396240234
2,0.03711460158228874,,0.2191397100687027,,29,,,1.9240182638168335,
2,,,,,29,2.186427116394043,,,
,,0.051279980689287186,,0.297736793756485,15,,,,1.5282678604125977
,,0.0311934445053339,,0.2479943484067917,16,,,,1.2545044422149658
,,0.07339462637901306,,0.32132571935653687,17,,,,1.7407264709472656
,,0.06677867472171783,,0.33051738142967224,18,,,,1.3779958486557007
,,0.03181379660964012,,0.24855561554431915,19,,,,1.0714375972747803
3,0.05089209973812103,,0.2892259657382965,,39,,,1.394586443901062,
3,,,,,39,1.8432409763336182,,,
4,,,,,49,,1.2193750143051147,,
,,0.09227550029754639,,0.42199450731277466,20,,,,1.8066465854644775
,,0.07560011744499207,,0.38728854060173035,21,,,,1.4419893026351929
,,0.09791716933250427,,0.4144527316093445,22,,,,1.4331756830215454
,,0.10529986768960953,,0.44664597511291504,23,,,,1.8335752487182617
,,0.07748564332723618,,0.39090609550476074,24,,,,1.3399007320404053
4,0.08971565961837769,,0.412257581949234,,49,,,1.5710575580596924,
4,,,,,49,1.833066463470459,,,
,,0.15231141448020935,,0.5490080714225769,25,,,,1.0638610124588013
,,0.13914139568805695,,0.5254443287849426,26,,,,1.766095757484436
,,0.1381710320711136,,0.5104078054428101,27,,,,1.793961763381958
,,0.16323360800743103,,0.5669648051261902,28,,,,0.717380166053772
,,0.1428789347410202,,0.5317257642745972,29,,,,1.3368749618530273
5,0.1471472680568695,,0.5367101430892944,,59,,,1.335634708404541,
5,,,,,59,1.6035593748092651,,,
,,0.20313160121440887,,0.6356491446495056,30,,,,1.449602484703064
,,0.19356109201908112,,0.6193933486938477,31,,,,1.1108840703964233
,,0.1712675392627716,,0.5740343332290649,32,,,,1.162318229675293
,,0.21388737857341766,,0.651964545249939,33,,,,1.3908756971359253
,,0.19887736439704895,,0.627799391746521,34,,,,1.4600447416305542
6,0.19614499807357788,,0.6217681765556335,,69,,,1.3147450685501099,
6,,,,,69,1.3843514919281006,,,
,,0.262649267911911,,0.723287045955658,35,,,,1.4246084690093994
,,0.25763386487960815,,0.71397465467453,36,,,,1.3413889408111572
,,0.2115660011768341,,0.6401604413986206,37,,,,1.145200490951538
,,0.2755458950996399,,0.7412403225898743,38,,,,1.1448789834976196
,,0.26453787088394165,,0.7242112755775452,39,,,,0.9409679174423218
7,0.2543865442276001,,0.7085747718811035,,79,,,1.199409008026123,
7,,,,,79,1.3131837844848633,,,
,,0.35424765944480896,,0.8404305577278137,40,,,,1.225987434387207
,,0.35427308082580566,,0.8374231457710266,41,,,,1.33348548412323
,,0.27777230739593506,,0.7348501682281494,42,,,,1.3961783647537231
,,0.366437166929245,,0.8553912043571472,43,,,,1.0671098232269287
,,0.36222752928733826,,0.8474493026733398,44,,,,0.9518197178840637
8,0.34299156069755554,,0.8231088519096375,,89,,,1.1949162483215332,
8,,,,,89,1.2618752717971802,,,
9,,,,,99,,0.8604992032051086,,
,,0.47497987747192383,,0.9734870791435242,45,,,,0.9671041369438171
,,0.4815371036529541,,0.9770563244819641,46,,,,0.6939264535903931
,,0.3664575517177582,,0.8444606065750122,47,,,,0.9082628488540649
,,0.48113399744033813,,0.9799766540527344,48,,,,0.9401134252548218
,,0.4888988435268402,,0.9844995737075806,49,,,,1.05057954788208
9,0.4586015045642853,,0.951896071434021,,99,,,0.9119973182678223,
9,,,,,99,1.1294245719909668,,,
,,0.6075029969215393,,1.100897192955017,50,,,,0.7645499110221863
,,0.6189846992492676,,1.108169674873352,51,,,,1.2010469436645508
,,0.4654258191585541,,0.9513098001480103,52,,,,0.8009456396102905
,,0.6092230677604675,,1.1024090051651,53,,,,0.8203097581863403
,,0.6278535723686218,,1.115628957748413,54,,,,1.2043602466583252
10,0.5857980847358704,,1.0756828784942627,,109,,,0.9582424759864807,
10,,,,,109,1.0506097078323364,,,
,,0.7808763384819031,,1.2475968599319458,55,,,,1.6743965148925781
,,0.8020815849304199,,1.2613937854766846,56,,,,1.0628483295440674
,,0.5939592123031616,,1.073460340499878,57,,,,1.368931531906128
,,0.7747015357017517,,1.2423865795135498,58,,,,0.67014080286026
,,0.8171787261962891,,1.2726901769638062,59,,,,0.5058019757270813
11,0.7537594437599182,,1.2195055484771729,,119,,,1.0564237833023071,
11,,,,,119,0.9580078125,,,
,,0.9401095509529114,,1.3689213991165161,60,,,,0.8550056219100952
,,0.9656029939651489,,1.3840296268463135,61,,,,0.9210433959960938
,,0.716361403465271,,1.1790850162506104,62,,,,0.9817231297492981
,,0.9310682415962219,,1.361914873123169,63,,,,0.5627042055130005
,,0.9813103675842285,,1.3945714235305786,64,,,,0.8210927844047546
12,0.9068905115127563,,1.3377044200897217,,129,,,0.8283137679100037,
12,,,,,129,0.845228374004364,,,
,,1.1029770374298096,,1.482622742652893,65,,,,0.7863295674324036
,,1.1335539817810059,,1.4989526271820068,66,,,,0.7663650512695312
,,0.8386341333389282,,1.2759559154510498,67,,,,0.9028568267822266
,,1.0977922677993774,,1.4790529012680054,68,,,,0.5296147465705872
,,1.1521284580230713,,1.510972023010254,69,,,,0.8588588833808899
13,1.0650172233581543,,1.4495112895965576,,139,,,0.7688050270080566,
13,,,,,139,0.797206699848175,,,
14,,,,,149,,0.892538845539093,,
,,1.2391259670257568,,1.571617603302002,70,,,,1.2564336061477661
,,1.2667677402496338,,1.5842554569244385,71,,,,0.6663185358047485
,,0.9428418874740601,,1.3532636165618896,72,,,,0.7114881277084351
,,1.240502953529358,,1.5727065801620483,73,,,,0.34630608558654785
,,1.2864632606506348,,1.5963902473449707,74,,,,0.4491492211818695
14,1.1951403617858887,,1.5356467962265015,,149,,,0.6859390735626221,
14,,,,,149,0.7344224452972412,,,
,,1.4206758737564087,,1.6827528476715088,75,,,,0.6419156789779663
,,1.4556190967559814,,1.6981137990951538,76,,,,0.732841968536377
,,1.0772840976715088,,1.446357011795044,77,,,,0.6315337419509888
,,1.4187569618225098,,1.6817114353179932,78,,,,0.596859872341156
,,1.476690411567688,,1.7102025747299194,79,,,,0.6080211400985718
15,1.3698053359985352,,1.6438275575637817,,159,,,0.6422345042228699,
15,,,,,159,0.7010633945465088,,,
,,1.6519298553466797,,1.8142480850219727,80,,,,0.5757824182510376
,,1.7021011114120483,,1.836142897605896,81,,,,0.30007269978523254
,,1.2459502220153809,,1.554851770401001,82,,,,0.36925873160362244
,,1.6394916772842407,,1.807096242904663,83,,,,0.9154151082038879
,,1.724988579750061,,1.8482481241226196,84,,,,0.47281891107559204
16,1.5928922891616821,,1.7721174955368042,,169,,,0.5266695618629456,
16,,,,,169,0.5373972058296204,,,
,,1.8713171482086182,,1.9306859970092773,85,,,,0.8594897985458374
,,1.9327011108398438,,1.9560210704803467,86,,,,0.6558853983879089
,,1.4073216915130615,,1.6523529291152954,87,,,,0.5623129606246948
,,1.8581405878067017,,1.9236762523651123,88,,,,0.4288034439086914
,,1.9584134817123413,,1.9691779613494873,89,,,,0.3183835446834564
17,1.8055789470672607,,1.8863829374313354,,179,,,0.5649750232696533,
17,,,,,179,0.5343764424324036,,,
,,2.117293357849121,,2.0532219409942627,90,,,,0.5763278007507324
,,2.1955409049987793,,2.0842747688293457,91,,,,0.5432161092758179
,,1.5895302295684814,,1.756007432937622,92,,,,0.4032211899757385
,,2.1002049446105957,,2.0446808338165283,93,,,,0.42785459756851196
,,2.223893642425537,,2.098336935043335,94,,,,0.7164683938026428
18,2.045292615890503,,2.0073044300079346,,189,,,0.5334176421165466,
18,,,,,189,0.45339545607566833,,,
19,,,,,199,,0.4414401054382324,,
,,2.354936361312866,,2.165299654006958,95,,,,0.447157084941864
,,2.4400837421417236,,2.197005271911621,96,,,,0.34074506163597107
,,1.7693634033203125,,1.852748155593872,97,,,,0.3016955852508545
,,2.33758282661438,,2.157149314880371,98,,,,0.5482330322265625
,,2.4722959995269775,,2.2122979164123535,99,,,,0.39065662026405334
19,2.2748525142669678,,2.1168999671936035,,199,,,0.40569746494293213,
19,,,,,199,0.4202416241168976,,,
,,2.556079387664795,,2.255990505218506,100,,,,0.5827933549880981
,,2.6407108306884766,,2.2852606773376465,101,,,,0.3479185700416565
,,1.924403190612793,,1.9325793981552124,102,,,,0.4256649613380432
,,2.543344497680664,,2.2505147457122803,103,,,,0.32958775758743286
,,2.6762495040893555,,2.3015685081481934,104,,,,0.46608391404151917
20,2.4681577682495117,,2.2051830291748047,,209,,,0.430409699678421,
20,,,,,209,0.3869584798812866,,,
,,2.80702543258667,,2.3643240928649902,105,,,,0.1713791787624359
,,2.8955671787261963,,2.3930482864379883,106,,,,0.24737830460071564
,,2.119608163833618,,2.028502941131592,107,,,,0.3239234387874603
,,2.7956318855285645,,2.35964298248291,108,,,,0.29524627327919006
,,2.9330661296844482,,2.409437656402588,109,,,,0.17742598056793213
21,2.7101798057556152,,2.310991048812866,,219,,,0.24307064712047577,
21,,,,,219,0.3784359097480774,,,
,,3.0547072887420654,,2.466512441635132,110,,,,0.3274827003479004
,,3.145538091659546,,2.494006395339966,111,,,,0.2711687386035919
